id,name,picture_url,genre1_id,genre1_name,genre2_id,genre2_name,genre3_id,genre3_name,genre4_id,genre4_name,genre5_id,genre5_name,genre6_id,genre6_name,genre7_id,genre7_name,genre8_id,genre8_name
38287,"Sasurai no Violin",https://cdn.myanimelist.net/images/anime/1987,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38290,"Tokyo Cosmo",https://cdn.myanimelist.net/images/anime/1172,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38291,"Bobunemimimmi Specials",https://cdn.myanimelist.net/images/anime/1608,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38292,Mutafukaz,https://cdn.myanimelist.net/images/anime/1718,1,Action,40,Psychological,24,Sci-Fi,31,"Super Power",0,blank,0,blank,0,blank,0,"blank"
38295,Joshikausei,https://cdn.myanimelist.net/images/anime/1660,52,CGDCT,4,Comedy,23,School,36,"Slice of Life",0,blank,0,blank,0,blank,0,"blank"
38297,"Maou-sama, Retry!",https://cdn.myanimelist.net/images/anime/1754,1,Action,2,Adventure,10,Fantasy,62,Isekai,0,blank,0,blank,0,blank,0,"blank"
38299,"Nagano Toshi Gas x Kamiusagi Rope",https://cdn.myanimelist.net/images/anime/1192,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38301,"Kouya no Kotobuki Hikoutai",https://cdn.myanimelist.net/images/anime/1252,1,Action,2,Adventure,38,Military,0,blank,0,blank,0,blank,0,blank,0,"blank"
38302,"Boku no Tonari ni Ankoku Hakaishin ga Imasu.",https://cdn.myanimelist.net/images/anime/1848,4,Comedy,43,Josei,23,School,0,blank,0,blank,0,blank,0,blank,0,"blank"
38304,"Time: Toki no Shiori",https://cdn.myanimelist.net/images/anime/1124,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38305,"Ohayou no Uta",https://cdn.myanimelist.net/images/anime/1681,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38306,"Ichiban Kirei na Hoshi",https://cdn.myanimelist.net/images/anime/1736,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38307,"Sokkuri House",https://cdn.myanimelist.net/images/anime/1841,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38308,"TaChiTsuTeTo Te wo",https://cdn.myanimelist.net/images/anime/1681,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38309,Piano,https://cdn.myanimelist.net/images/anime/1253,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38310,"Yume Miru Koneko",https://cdn.myanimelist.net/images/anime/1574,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38311,"Tenka Muteki no Gouyaaman★",https://cdn.myanimelist.net/images/anime/1151,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38312,"Chao Wa Zhanshi: Weiwu Jiaoguan",https://cdn.myanimelist.net/images/anime/1073,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38313,"Oushitsu Kyoushi Heine Movie",https://cdn.myanimelist.net/images/anime/1567,4,Comedy,13,Historical,27,Shounen,0,blank,0,blank,0,blank,0,blank,0,"blank"
38319,"Mayuge no Uta",https://cdn.myanimelist.net/images/anime/1235,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38320,"Kokoro wa Hallelujah",https://cdn.myanimelist.net/images/anime/1778,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38321,"Kimi ga Wasureta Ookina Mono",https://cdn.myanimelist.net/images/anime/1695,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38322,"Nukazuke no Uta",https://cdn.myanimelist.net/images/anime/1013,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38323,"Te no Naka no Mahou",https://cdn.myanimelist.net/images/anime/1069,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38324,"Haru wo Yobu Yume",https://cdn.myanimelist.net/images/anime/1841,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38325,"Yi Ren Zhi Xia: Fanwai Pian",https://cdn.myanimelist.net/images/anime/1595,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38326,"Totan Yane no Waltz",https://cdn.myanimelist.net/images/anime/1856,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38327,"Hato no Uta",https://cdn.myanimelist.net/images/anime/1474,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38328,"Azur Lane",https://cdn.myanimelist.net/images/anime/1106,1,Action,51,Anthropomorphic,38,Military,24,Sci-Fi,0,blank,0,blank,0,blank,0,"blank"
38329,"Seishun Buta Yarou wa Yumemiru Shoujo no Yume",https://cdn.myanimelist.net/images/anime/1613,8,Drama,22,Romance,23,School,37,Supernatural,0,blank,0,blank,0,blank,0,"blank"
38330,"Kimi Omou Koi",https://cdn.myanimelist.net/images/anime/1366,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38331,"Stand My Heroes: Piece of Truth",https://cdn.myanimelist.net/images/anime/1042,50,"Adult Cast",39,Detective,43,Josei,7,Mystery,73,"Reverse Harem",22,Romance,0,blank,0,"blank"
38333,"Gochuumon wa Usagi desu ka?? Sing for You",https://cdn.myanimelist.net/images/anime/1684,52,CGDCT,63,Iyashikei,36,"Slice of Life",48,Workplace,0,blank,0,blank,0,blank,0,"blank"
38337,"Gochuumon wa Usagi desu ka? Bloom",https://cdn.myanimelist.net/images/anime/1900,52,CGDCT,63,Iyashikei,36,"Slice of Life",48,Workplace,0,blank,0,blank,0,blank,0,"blank"
38338,"The★Fire G-Men",https://cdn.myanimelist.net/images/anime/1369,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38341,"Bai Niao",https://cdn.myanimelist.net/images/anime/1354,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38346,"And2! And2!",https://cdn.myanimelist.net/images/anime/1937,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38347,"KisKis! Wo de Nanyou Shi Bohe Tang",https://cdn.myanimelist.net/images/anime/1487,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38348,Gift±,https://cdn.myanimelist.net/images/anime/1688,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38349,"Wotaku ni Koi wa Muzukashii OVA",https://cdn.myanimelist.net/images/anime/1892,50,"Adult Cast",69,"Otaku Culture",22,Romance,48,Workplace,0,blank,0,blank,0,blank,0,"blank"
38352,"Sandwhichman Touhoku Ai Bottle",https://cdn.myanimelist.net/images/anime/1280,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38353,"Usa Weather Show",https://cdn.myanimelist.net/images/anime/1417,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38354,"Ganbare! Memeko-chan",https://cdn.myanimelist.net/images/anime/1073,4,Comedy,42,Seinen,36,"Slice of Life",0,blank,0,blank,0,blank,0,blank,0,"blank"
38357,"Majimoji Rurumo: Kanketsu-hen",https://cdn.myanimelist.net/images/anime/1375,9,Ecchi,10,Fantasy,22,Romance,27,Shounen,0,blank,0,blank,0,blank,0,"blank"
38360,"Drifters: The Outlandish Knight",https://cdn.myanimelist.net/images/anime/1987,1,Action,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
38361,"Tales of Crestoria",https://cdn.myanimelist.net/images/anime/1192,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38362,"I'll Take You Anywhere",https://cdn.myanimelist.net/images/anime/1038,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38363,"Ohayou Hakushon Daimaou",https://cdn.myanimelist.net/images/anime/1849,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38365,"Aigan Kaijuu",https://cdn.myanimelist.net/images/anime/1557,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38367,"Nora to Oujo to Noraneko Heart: Nora Fuku Eki",https://cdn.myanimelist.net/images/anime/1428,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38368,"Youkai Ningen Bem: Part II",https://cdn.myanimelist.net/images/anime/1173,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38372,"Magic Knight Rayearth Pilot",https://cdn.myanimelist.net/images/anime/1893,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38373,"Macross Δ Movie 2: Zettai Live!!!",https://cdn.myanimelist.net/images/anime/1687,1,Action,18,Mecha,38,Military,19,Music,24,Sci-Fi,29,Space,0,blank,0,"blank"
38375,"Port of Wormy",https://cdn.myanimelist.net/images/anime/1305,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38376,Factory,https://cdn.myanimelist.net/images/anime/1352,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38378,"Lei Su Deng Shandian Chong Xian 2",https://cdn.myanimelist.net/images/anime/1400,15,Kids,3,Racing,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
38379,"Lei Su Deng Shandian Chong Xian 3",https://cdn.myanimelist.net/images/anime/1317,15,Kids,3,Racing,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
38383,"Jashin-chan Dropkick Episode 12",https://cdn.myanimelist.net/images/anime/1969,52,CGDCT,4,Comedy,57,"Gag Humor",6,Mythology,37,Supernatural,0,blank,0,blank,0,"blank"
38384,"Toyo Suisan x Tanuki to Kitsune",https://cdn.myanimelist.net/images/anime/1287,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38385,"Dry Dry Try",https://cdn.myanimelist.net/images/anime/1868,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38386,"Koukyousei Million Arthur",https://cdn.myanimelist.net/images/anime/1501,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38387,"Kimi no Sekai ni Hanataba wo",https://cdn.myanimelist.net/images/anime/1837,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38389,"He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie",https://cdn.myanimelist.net/images/anime/1629,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38390,"Chuubyou Gekihatsu Boy",https://cdn.myanimelist.net/images/anime/1715,4,Comedy,23,School,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
38392,"Tsunagu, Soramoyou",https://cdn.myanimelist.net/images/anime/1739,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38393,"Senjuushi: Kijuushi-tachi no Happy Birthday!",https://cdn.myanimelist.net/images/anime/1930,1,Action,38,Military,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
38395,"Otona no Bouguya-san",https://cdn.myanimelist.net/images/anime/1590,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38397,"Nande Koko ni Sensei ga!?",https://cdn.myanimelist.net/images/anime/1765,4,Comedy,9,Ecchi,23,School,42,Seinen,0,blank,0,blank,0,blank,0,"blank"
38398,"Din Dong Specials",https://cdn.myanimelist.net/images/anime/1619,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38400,"Free! Movie 4: The Final Stroke - Zenpen",https://cdn.myanimelist.net/images/anime/1450,23,School,30,Sports,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
38403,"Chuusotsu Worker kara Hajimeru Koukou Seikats",https://cdn.myanimelist.net/images/anime/1357,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38407,"Ishii Hiroyuki x Saitou Souma Essay-shuu",https://cdn.myanimelist.net/images/anime/1131,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38408,"Boku no Hero Academia 4th Season",https://cdn.myanimelist.net/images/anime/1412,1,Action,23,School,27,Shounen,31,"Super Power",0,blank,0,blank,0,blank,0,"blank"
38409,"Cike Wu Liuqi",https://cdn.myanimelist.net/images/anime/1620,1,Action,4,Comedy,8,Drama,17,"Martial Arts",7,Mystery,22,Romance,31,"Super Power",0,"blank"
38410,"Cike Wu Liuqi Fanwai",https://cdn.myanimelist.net/images/anime/1299,1,Action,4,Comedy,8,Drama,17,"Martial Arts",7,Mystery,22,Romance,31,"Super Power",0,"blank"
38412,"Qing Chi Hong Xiaodou Ba!",https://cdn.myanimelist.net/images/anime/1946,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38413,"Arad: Suming Zhi Men",https://cdn.myanimelist.net/images/anime/1143,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38414,"Re:Zero kara Hajimeru Isekai Seikatsu - Hyouk",https://cdn.myanimelist.net/images/anime/1238,8,Drama,10,Fantasy,40,Psychological,41,Suspense,0,blank,0,blank,0,blank,0,"blank"
38416,"Arad: Gyakuten no Wa",https://cdn.myanimelist.net/images/anime/1117,1,Action,2,Adventure,4,Comedy,10,Fantasy,0,blank,0,blank,0,blank,0,"blank"
38419,"Tokyo One Piece Tower: Tongari Shima no Dai H",https://cdn.myanimelist.net/images/anime/1203,1,Action,2,Adventure,27,Shounen,0,blank,0,blank,0,blank,0,blank,0,"blank"
38420,"Minimini TV CM",https://cdn.myanimelist.net/images/anime/1573,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38422,"High Score Girl: Extra Stage",https://cdn.myanimelist.net/images/anime/1057,4,Comedy,64,"Love Polygon",74,"Romantic Subtext",23,School,42,Seinen,79,"Video Game",0,blank,0,"blank"
38424,"Controller of Controller",https://cdn.myanimelist.net/images/anime/1573,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38425,"Ikkitousen: Western Wolves",https://cdn.myanimelist.net/images/anime/1355,1,Action,9,Ecchi,17,"Martial Arts",23,School,42,Seinen,31,"Super Power",0,blank,0,"blank"
38427,"Daifuku-kun@Kin Tele",https://cdn.myanimelist.net/images/anime/1787,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38429,"Girls & Panzer: Fushou Akiyama Yukari no Sens",https://cdn.myanimelist.net/images/anime/1995,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38431,"Persona 5 the Animation TV Specials",https://cdn.myanimelist.net/images/anime/1115,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38433,"God Eater Reso Nantoka Gekijou: Episode EX",https://cdn.myanimelist.net/images/anime/1644,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38435,"Yao Shen Ji 3rd Season",https://cdn.myanimelist.net/images/anime/1134,1,Action,2,Adventure,10,Fantasy,17,"Martial Arts",6,Mythology,22,Romance,0,blank,0,"blank"
38436,"Doupo Cangqiong 3rd Season",https://cdn.myanimelist.net/images/anime/1643,1,Action,2,Adventure,10,Fantasy,17,"Martial Arts",6,Mythology,22,Romance,37,Supernatural,0,"blank"
38440,Shikizakura,https://cdn.myanimelist.net/images/anime/1175,1,Action,8,Drama,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,"blank"
38444,"God Eater Resonant Ops",https://cdn.myanimelist.net/images/anime/1548,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38445,"loTus feat. Pt. Ajay Pohankar",https://cdn.myanimelist.net/images/anime/1264,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38446,"Larva Island",https://cdn.myanimelist.net/images/anime/1289,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38449,"Choujigen Kakumei Anime: Dimension High Schoo",https://cdn.myanimelist.net/images/anime/1620,10,Fantasy,23,School,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
38450,"Mo Dao Zu Shi: Xian Yun Pian",https://cdn.myanimelist.net/images/anime/1404,1,Action,2,Adventure,8,Drama,10,Fantasy,13,Historical,7,Mystery,6,Mythology,72,"Reincarnation"
38451,"Reizouko no Tsukenosuke!",https://cdn.myanimelist.net/images/anime/1884,4,Comedy,15,Kids,20,Parody,0,blank,0,blank,0,blank,0,blank,0,"blank"
38453,"Natural Vacation The Animation",https://cdn.myanimelist.net/images/anime/1293,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38456,"Megane no Mahou",https://cdn.myanimelist.net/images/anime/1661,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38461,"Timing (Movie)",https://cdn.myanimelist.net/images/anime/1033,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38464,"Ashita Sekai ga Owaru toshitemo",https://cdn.myanimelist.net/images/anime/1683,1,Action,8,Drama,22,Romance,24,Sci-Fi,0,blank,0,blank,0,blank,0,"blank"
38467,"Wu Geng Ji Zhi San Jie",https://cdn.myanimelist.net/images/anime/1000,1,Action,10,Fantasy,13,Historical,17,"Martial Arts",37,Supernatural,0,blank,0,blank,0,"blank"
38469,"Hanasaku Kizuna no Romantan",https://cdn.myanimelist.net/images/anime/1481,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38470,"Saimin Seishidou",https://cdn.myanimelist.net/images/anime/1008,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38471,"Idol Fantasy",https://cdn.myanimelist.net/images/anime/1026,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38472,"Isekai Quartet",https://cdn.myanimelist.net/images/anime/1965,4,Comedy,10,Fantasy,62,Isekai,20,Parody,0,blank,0,blank,0,blank,0,"blank"
38473,"Itsuka Aeru Kimi ni",https://cdn.myanimelist.net/images/anime/1104,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38474,"Yuru Camp△ Season 2",https://cdn.myanimelist.net/images/anime/1255,52,CGDCT,63,Iyashikei,36,"Slice of Life",0,blank,0,blank,0,blank,0,blank,0,"blank"
38475,"Yuru Camp△ Movie",https://cdn.myanimelist.net/images/anime/1806,50,"Adult Cast",52,CGDCT,63,Iyashikei,36,"Slice of Life",0,blank,0,blank,0,blank,0,"blank"
38476,"Heya Camp△",https://cdn.myanimelist.net/images/anime/1228,52,CGDCT,63,Iyashikei,36,"Slice of Life",0,blank,0,blank,0,blank,0,blank,0,"blank"
38477,"Start no Aizu",https://cdn.myanimelist.net/images/anime/1701,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38478,"Caribadix "Renai Revolution 21" Cover MV",https://cdn.myanimelist.net/images/anime/1969,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38480,"Toaru Kagaku no Accelerator",https://cdn.myanimelist.net/images/anime/1160,1,Action,10,Fantasy,24,Sci-Fi,31,"Super Power",0,blank,0,blank,0,blank,0,"blank"
38481,"Toaru Kagaku no Railgun T",https://cdn.myanimelist.net/images/anime/1819,1,Action,10,Fantasy,24,Sci-Fi,31,"Super Power",0,blank,0,blank,0,blank,0,"blank"
38483,"Ore wo Suki nano wa Omae dake ka yo",https://cdn.myanimelist.net/images/anime/1348,4,Comedy,35,Harem,22,Romance,23,School,0,blank,0,blank,0,blank,0,"blank"
38484,"Shenmi Shijie Lixian Ji 3",https://cdn.myanimelist.net/images/anime/1206,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38485,Readyyy!,https://cdn.myanimelist.net/images/anime/1130,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38486,"Go Now!",https://cdn.myanimelist.net/images/anime/1673,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38487,"Daitan Futeki ni Koi Shitai",https://cdn.myanimelist.net/images/anime/1497,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38488,"Special Nu World",https://cdn.myanimelist.net/images/anime/1402,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38489,"Feng Yu Zhou",https://cdn.myanimelist.net/images/anime/1090,1,Action,2,Adventure,4,Comedy,8,Drama,10,Fantasy,13,Historical,6,Mythology,31,"Super Power"
38490,"Xi Xing Ji",https://cdn.myanimelist.net/images/anime/1343,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38491,"Xingchen Bian",https://cdn.myanimelist.net/images/anime/1445,1,Action,2,Adventure,10,Fantasy,13,Historical,17,"Martial Arts",22,Romance,0,blank,0,"blank"
38493,"Sofy Soft Tampon: Drive Ryokou-hen",https://cdn.myanimelist.net/images/anime/1182,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38495,"Supa Dupa Fly feat. Shounan no Kaze, Moomin, ",https://cdn.myanimelist.net/images/anime/1862,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38496,"Matsuda-ke Curry Battle",https://cdn.myanimelist.net/images/anime/1665,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38497,"Watashi no Na wa Outafukuko: Chiisana Shiawas",https://cdn.myanimelist.net/images/anime/1508,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38498,"Banana ga Suki",https://cdn.myanimelist.net/images/anime/1396,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38500,"New Yoku feat. Chan-Mika",https://cdn.myanimelist.net/images/anime/1287,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38501,Catalyst,https://cdn.myanimelist.net/images/anime/1078,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38502,"Mizu no Naka no Suisougaku",https://cdn.myanimelist.net/images/anime/1208,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38503,Relaxin',https://cdn.myanimelist.net/images/anime/1599,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38504,"Ongaku wa Tomatta",https://cdn.myanimelist.net/images/anime/1266,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38505,Kunchi,https://cdn.myanimelist.net/images/anime/1326,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38506,"Tokyo Art Month",https://cdn.myanimelist.net/images/anime/1326,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38507,"Houkago no Thesaurus",https://cdn.myanimelist.net/images/anime/1543,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38508,"Kanabun no Koushin",https://cdn.myanimelist.net/images/anime/1429,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38509,"Kensaku Shounen",https://cdn.myanimelist.net/images/anime/1316,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38510,"Adobe Student and Teacher Edition",https://cdn.myanimelist.net/images/anime/1712,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
38511,"Oniwa no Soto",https://cdn.myanimelist.net/images/anime/1663,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
